Key;;;en;hr

s_recharge__provider_dialog_title;;;Select Account;;
s_recharge__lbl_pay_from;;;Pay from;;
s_recharge__lbl_pay_to;;;Pay to;;
s_recharge__lbl_select_provider;;;Select provider;;
s_recharge__lbl_mobile_phone_number;;;Mobile phone number;;
s_recharge__lbl_amount;;;Amount;;
s_recharge_review__title;;;Payment review;;
s_recharge_review__btn_title;;;PAY;;
s_recharge_review__lbl_payment_details;;;Payment details;;
s_recharge_successful__title;;;Payment successful!;;
s_recharge_successful__lbl_transaction_id;;;Transaction ID;;
s_recharge_successful__lbl_confirm_info;;;Your payment has been executed.\nYou can find it on your Executed orders list.;;


s_recharge__btn_title_view_receipt;;;VIEW RECEIPT;;
s_recharge__btn_title_recharge_phone;;;RECHARGE PHONE;;
s_recharge__btn_title_my_orders;;;MY ORDERS;;

s_vouchers_list__title;;;Vouchers list;;
s_vouchers_list__btn_title;;;BUY NEW VOUCHER;;
s_buy_voucher__title;;;Buy a voucher;;
s_voucher_confirmation__lbl_details;;;Details;;
s_voucher_confirmation__lbl_voucher_provider;;;Voucher provider;;
s_voucher_confirmation__lbl_voucher_serial_number;;;Voucher serial number;;
s_voucher_confirmation__lbl_voucher_activation_code;;;Voucher activation code;;
s_voucher_confirmation__lbl_voucher_activation_instructions;;;Voucher activation instructions;;
s_voucher_confirmation__lbl_voucher_annuity;;;Voucher annuity;;
s_voucher_confirmation__lbl_voucher_valid_until;;;Voucher valid until;;
s_voucher_confirmation__lbl_voucher_usage_period;;;Voucher usage period;;
s_voucher_confirmation__lbl_voucher_date_time;;;Voucher date and time of purchase;;

s_more__title_more;;;More;;
s_more__lbl_toolbar_logout;;;LOGOUT;;
s_more__lbl_menu_mtoken;;;MTOKEN;;
s_more__lbl_menu_mtoken_description;;;Generate security codes for online payments and Internet Banking app;;
s_more__lbl_menu_locator;;;LOCATIONS;;
s_more__lbl_menu_locator_description;;;Find our nearest Branches and ATMs;;
s_more__lbl_menu_contacts;;;CONTACTS;;
s_more__lbl_menu_contacts_description;;;Contact us and check us out on social media;;
s_more__lbl_menu_documents;;;DOCUMENTS;;
s_more__lbl_menu_documents_description;;;Find all your accounts' statements and contracts in one place;;
s_more__lbl_menu_settings;;;SETTINGS;;
s_more__lbl_menu_settings_description;;;Manage your profile, security, services and device settings, check our policies and app info;;
c_more__lbl_logout_dialog_title;;;Logout;;
c_more__lbl_logout_dialog_message;;;Are you sure you want to logout?;;
c_more__lbl_logout_dialog_confirm;;;Log out;;
c_more__lbl_logout_dialog_cancel;;;Cancel;;

c_settings__lbl_change_pin_incorrect_pin_msg;Settings;;Incorrect PIN! If you enter an incorrect PIN 3 times in a row, you will not be able to change it today.;;
c_settings__title_change_pin_blocked_pin_change;;;Change PIN;;
c_settings__lbl_change_pin_blocked_pin_change_msg;;;Change PIN is not available at the moment because you entered an incorrect PIN 3 times in a row. Please try again later.;;
a_settings__title_change_pin_biometrics_suspended;;;PIN change failed!;;
a_settings__lbl_change_pin_biometrics_suspended_msg;;;PIN was not changed because the system suspended biometrics! You can try to change it again, once biometrics is unlocked.;;
c_settings__lbl_change_pin_success_msg;;;PIN successfully changed;;
a_settings__title_manage_biometrics_biometrics_suspended;;;Biometrics activation failed!;;
a_settings__lbl_manage_biometrics_biometrics_suspended_msg;;;Biometry was not activated for mBanking because the system suspended biometrics! You can try to activate it again, once biometrics is unlocked by the system.;;
c_settings__lbl_reset_recovery_code_success_msg;;;Recovery code successfully reset;;
c_settings__title_reset_recovery_code_error;;;Recovery code not reset!;;
c_settings__lbl_reset_recovery_code_error_msg;;;An error occurred. Please try again;;

s_settings__title;;;Settings;;
s_settings__lbl_search_hint;;;Search Settings;;
s_settings__subtitle_profile;;;My profile;;
s_settings__subtitle_security;;;Security;;
s_settings__subtitle_services;;;Services;;
s_settings__subtitle_app_policies;;;App and policies;;
s_settings__subtitle_devices;;;My device;;
s_settings__btn_personal_details;;;Personal details;;
s_settings__btn_main_branch;;;My branch office;;
s_settings__btn_personal_banker;;;My personal banker;;
s_settings__btn_change_pin;;;Change PIN;;
s_settings__btn_recovery_code;;;mBanking recovery code;;
s_settings__btn_manage_biometrics;;;Use biometrics;;
s_settings__btn_mb_limits;;;mBanking limits;;
s_settings__btn_fast_payments;;;Fast payments;;
s_settings__btn_notifications;;;Notifications;;
s_settings__btn_default_balance;;;Accounts main balance;;
s_settings__btn_home_screen;;;Balance on Home screen;;
s_settings__btn_about_app;;;About app;;
s_settings__btn_terms_and_conditions;;;Terms and conditions;;
s_settings__btn_privacy_policy;;;Privacy policy;;
s_settings__btn_gdpr_consent;;;GDPR consent;;
s_settings__btn_about_device;;;About device;;
s_settings__btn_deactivate_app;;;Deactivate app;;

s_settings__title_personal_details;;;Personal details;;
s_settings__subtitle_personal_details_contact_data;;;Contact data;;
s_settings__lbl_personal_details_user_name;;;User name;;
s_settings__lbl_personal_details_personal_id_number;;;Personal ID number;;
s_settings__lbl_personal_details_contact_data;;;Contact data;;
s_settings__lbl_personal_details_address;;;Address;;
s_settings__lbl_personal_details_phone_number;;;Phone number;;
s_settings__lbl_personal_details_email;;;E-mail address;;
s_settings__lbl_personal_details_email_copied;;;E-mail copied!;;
s_settings__lbl_personal_details_msg;;;If your address or phone number have changed, please come into your branch office to update the information.;;

s_settings__title_my_branch;;;My branch office;;
s_settings__btn_my_branch_change_branch;;;CHANGE BRANCH;;

s_settings__title_my_profile_my_banker;;;My personal banker;;
s_settings__btn_my_banker_schedule_a_meeting;;;SCHEDULE AN APPOINTMENT;;
s_settings__title_schedule_a_meeting;;;Schedule an appointment;;
s_settings__lbl_schedule_a_meeting;;;We have received your request and will contact you as soon as possible.;;

s_settings__lbl_change_pin_enter_old_pin;;;Enter old PIN;;
s_settings__lbl_change_pin_security;;;Enter new PIN;;
s_settings__lbl_change_pin_confirm;;;Confirm new PIN;;
s_settings__lbl_hint_change_pin_enter_old_pin;;;Enter old PIN;;
s_settings__lbl_hint_change_pin_security;;;For security reasons you should insert a 4 to 8 digits long PIN number. Avoid using repeated numbers (1111) and numbers in a row (1234).;;
s_settings__lbl_hint_change_pin_confirm;;;Repeat your PIN from previous screen.;;

s_settings__lbl_biometrics_use_biometrics;;;Use biometrics;;
s_settings__lbl_biometrics_description;;;USE BIOMETRICS;;
s_settings__lbl_biometrics_description_subtitle;;;For login and payment confirmation;;

s_settings__title_about_app;;;About app;;
s_settings__btn_about_app_update_app;;;UPDATE APP TO %s;;
s_settings__lbl_about_app_app_name;;;App name;;
s_settings__lbl_about_app_app_name_value;;;My Pocket Bank;;
s_settings__lbl_about_version;;;Version;;
s_settings__lbl_about_app_version_date;;;Version date;;
s_settings__lbl_about_app_developer;;;Developer;;

s_settings__title_about_device;;;About device;;
s_settings__btn_about_device_update;;;Update app to %s;;
s_settings__lbl_about_device_model_name;;;Device model name;;
s_settings__lbl_about_device_os;;;OS name and version;;
s_settings__lbl_about_device_last_access;;;Last access;;
s_settings__lbl_about_device_activated_on;;;Activated on;;
s_settings__lbl_about_device_app_name;;;App name;;
s_settings__lbl_about_device_app_version;;;App version;;

s_settings__title_account_balance_display;;;Accounts main balance;;
s_settings__lbl_account_balance_actual_balance;;;ACTUAL BALANCE;;
s_settings__lbl_account_balance_actual_balance_description;;;Shows accounts' actual balance on Home screen and in Payments;;
s_settings__lbl_account_balance_total_available_balance;;;TOTAL AVAILABLE BALANCE;;
s_settings__lbl_account_balance_total_available_balance_description;;;Shows accounts' total availability (balance + overdraft) on Home screen and in Payments;;

s_settings__title_personal_banker;;;My personal banker;;
s_settings__btn_personal_banker_schedule;;;SCHEDULE AN APPOINTMENT;;
s_settings__lbl_personal_banker_schedule_dialog;;;Schedule an appointment;;
s_settings__lbl_personal_banker_schedule_message;;;We have received your request and will contact you as soon as possible.;;

s_settings__title_branch_office;;;My branch office;;
s_settings__btn_branch_office_change_branch;;;CHANGE BRANCH;;
s_settings__lbl_branch_office_working_hours;;;Working hours;;

s_settings__title_gdpr_consent;;;GDPR Consent;;
s_settings__lbl_gdpr_consent_subtitle;;;Subtitle;;
s_settings__lbl_gdpr_consent_text;;;Consequat non esse quis deserunt voluptate pariatur anim in minim. Ad commodo ex incididunt Lorem sunt do ipsum fugiat veniam magna occaecat ut ea. Ad duis deserunt dolore excepteur aliqua ad irure aliquip eiusmod velit sint duis. Est excepteur consequat qui ad laboris enim exercitation aliqua qui labore est velit sunt. Sit sint sit minim amet.;;
s_settings__btn_gdpr_consent_accept;;;I ACCEPT;;
s_settings__btn_gdpr_consent_decline;;;I DECLINE;;
s_settings__btn_gdpr_info_msg;;;You can find the GDPR document under Contracts in Statements & Contracts area.;;


s_settings__title_home_screen_balance_visibility;;;Balance on Home screen;;
s_settings__btn_home_screen_balance_visibility_hide_balance;;;HIDE BALANCE;;
s_settings__lbl_home_screen_balance_visibility_description;;;If you want more privacy, you can hide your balances. When hidden, you can still check your balance, just tap on the “eye” icon.;;

s_settings__title_mobile_banking_limits;;;mBanking limits;;
s_settings__lbl_mobile_banking_limits_per_transaction;;;Limits per transaction;;
s_settings__lbl_mobile_banking_limits_individual_transaction_amount;;;Max. individual transaction amount;;
s_settings__lbl_mobile_banking_limits_per_day;;;Limits per day;;
s_settings__lbl_mobile_banking_limits_transaction_amount_per_day;;;Total transaction amount per day;;
s_settings__lbl_mobile_banking_limits_transaction_number_per_day;;;Total number of transactions per day;;
s_settings__lbl_mobile_banking_limits_per_month;;;Limits per month;;
s_settings__lbl_mobile_banking_limits_transaction_amount_per_month;;;Total transaction amount per month;;
s_settings__lbl_mobile_banking_limits_transaction_number_per_month;;;Total number of transactions per month;;

s_settings__title_notifications;;;Notifications;;
s_settings__lbl_notifications_dialog_deactivate;;;Deactivate;;
s_settings__lbl_notifications_dialog_cancel;;;Cancel;;
s_settings__lbl_notifications_dialog_title;;;You are about to delete your profile on this device!;;
s_settings__lbl_notifications_dialog_description;;;You will not be able to login to your mBanking app without registering it again. Do you want to proceed?;;
s_settings__lbl_notifications;;;-;;
s_settings__lbl_notifications_BANK_ACCOUNT;;;Account notifications;;
s_settings__lbl_notifications_CREDIT_CARD;;;Cards notifications;;
s_settings__lbl_notifications_SAVING_ACCOUNT;;;Savings notifications;;
s_settings__lbl_notifications_LOAN;;;Loan notifications;;
s_settings__lbl_notifications_account_select_title;;;Select accounts;;
s_settings__lbl_notifications_account_modal_select_title;;;Notify me about these accounts;;
s_settings__lbl_notifications_;;;-;;
s_settings__lbl_notifications_ACCOUNT_INCOMING_NOTIFICATIONS;;;INCOMING TRANSACTIONS;;
s_settings__lbl_notifications_ACCOUNT_OUTGOING_NOTIFICATIONS;;;OUTGOING TRANSACTIONS;;
s_settings__lbl_notifications_PAYMENTS_NOTIFICATIONS;;;PAYMENTS NOTIFICATIONS;;
s_settings__lbl_notifications_CARDS_NOTIFICATIONS;;;CREDIT CARD BILL DUE DATE REMINDER;;
s_settings__lbl_notifications_SAVINGS_INTERESTS_NOTIFICATIONS;;;INCOMING INTERESTS;;
s_settings__lbl_notifications_SAVINGS_MATURITY_DATE_NOTIFICATIONS;;;UPCOMING MATURITY DATE;;
s_settings__lbl_notifications_LOAN_UPCOMING_INSTALLMENT;;;UPCOMING LOAN INSTALLMENT;;
s_settings__lbl_notifications_incoming_transactions_description;;;Notify me about incoming transactions above;;
s_settings__lbl_notifications_cards;;;CARDS NOTIFICATIONS;;
s_settings__lbl_notifications_cards_description;;;Credit card bill due date reminder;;
s_settings__lbl_notifications_savings;;;SAVINGS NOTIFICATIONS;;
s_settings__lbl_notifications_savings_description;;;Incoming & outgoing transactions;;
s_settings__lbl_notifications_payments;;;PAYMENTS NOTIFICATIONS;;
s_settings__lbl_notifications_payments_description;;;Rejected and scheduled payments;;

s_settings__title_privacy_policy;;;Privacy policy;;
s_settings__lbl_privacy_policy_url;;;https://see.asseco.com/privacy-policy/;;

s_settings__title_terms_and_conditions;;;Terms and conditions;;
s_settings__lbl_terms_and_conditions_url;;;https://see.asseco.com/privacy-policy/;;

s_util_lbl_multi_select_none_selected;;;None;;
s_util_lbl_multi_select_multiple_selected;;;Multiple selected;;

s_settings__modal_title_deactivate;;;You are about to delete your profile on this device!;;
s_settings__modal_msg_deactivate;;;You will not be able to login to your mBanking app without registering it again. Do you want to proceed?;;

s_settings__title_default_accounts;;;Main products on Home screen;;
s_settings__msg_default_accounts;;;Main account, card, saving and loan are the first products you see on your Home screen.;;
s_settings__lbl_default_accounts_;;;-;;
s_settings__lbl_default_accounts_BANK_ACCOUNT;;;Main Account;;
s_settings__lbl_default_accounts_CREDIT_CARD;;;Main Card;;
s_settings__lbl_default_accounts_LOAN;;;Main Loan;;
s_settings__lbl_default_accounts_SAVING_ACCOUNT;;;Main Saving;;
s_settings__title_default_accounts_picker_;;;-;;
s_settings__title_default_accounts_picker_BANK_ACCOUNT;;;Select Account;;
s_settings__title_default_accounts_picker_CREDIT_CARD;;;Select Card;;
s_settings__title_default_accounts_picker_LOAN;;;Select Loan;;
s_settings__title_default_accounts_picker_SAVING_ACCOUNT;;;Select Saving;;

s_settings_fast_balance__title_fast_balance;;;mBalance;;
s_settings_fast_balance__lbl_fast_balance_info_msg;;;Use mBalance if you want to quickly check your accounts' and cards' balances, without logging into mBanking app.;;
s_settings_fast_balance__lbl_show_balance_switch;;;SHOW BALANCE ON PRELOGIN;;
s_settings_fast_balance__lbl_select_products;;;Display selected products on prelogin;;
s_settings_fast_balance__lbl_setting_change_success_msg;;;mBalance setting successfully changed;;
s_settings_fast_balance__title_setting_change_error_msg;;;An error occurred. Please try again;;
s_prelogin_fast_balance__title_your_balance;;;mBalance;;
s_prelogin_fast_balance__btn_your_balance;;;ADD OR REMOVE ACCOUNTS;;
s_prelogin_fast_balance__;;;-;;
s_prelogin_fast_balance__BANK_ACCOUNT;;;Accounts;;
s_prelogin_fast_balance__CREDIT_CARD;;;Cards;;
s_prelogin_fast_balance__LOAN;;;Loans;;
s_prelogin_fast_balance__SAVING_ACCOUNT;;;Savings;;

s_settings_btn_recovery_code;;;mBanking recover code;;
s_settings_recovery_code_init_title;;;mBanking recovery code;;
s_settings_recovery_code_init_info;;;Forgot your PIN or want to move your mBanking app to a new mobile phone? Don’t worry! You can easily re-register the app. You just need to know your user ID and mBanking recovery code. \n\nIf you forgot your recovery code, you can reset it here.;;
s_settings_recovery_code_init_button;;;RESET CODE;;
s_settings_recovery_code_title_new;;;Set new recovery code;;
s_settings_recovery_code_title_confirm;;;Confirm new recovery code;;
s_settings_recovery_code_title_pin;;;Enter PIN;;

a_cards__title_gpay_landing;Google Pay;;Add to Google Pay;;
a_cards__lbl_gpay_landing_info;;;Want to make your purchases at stores, in apps and online easier than ever?\n\nForget about physical cards and typing you card information!\n\nJust add your card to Google Pay and start making contactless purchases with your mobile phone today.;;
a_cards__btn_add_card_to_gpay;;;ADD CARD;;
a_cards__lbl_gpay_digitized_card;;;Added to Google Pay;;
a_cards__btn_gpay_manage;;;MANAGE IT;;
a_cards__title_gpay_settings;;;Google Pay settings;;
a_cards__lbl_gpay_settings_not_default;;;You can make this card your default Google Pay card so it is charged each time you make a payment with Google Pay.\n\nYou can remove your card from Google Pay, but you will not be able to make payments with your phone using this card anymore.;;
a_cards__lbl_gpay_settings_default;;;This card is your default Google Pay card so it is charged each time you make a payment with Google Pay.\n\nYou can remove your card from Google Pay, but you will not be able to make payments with your phone using this card anymore.;;
a_cards__btn_remove_card_from_gpay;;;REMOVE FROM GOOGLE PAY;;
a_cards__btn_set_as_default_gpay_card;;;SET AS DEFAULT CARD;;
a_cards__lbl_gpay_settings_default_success;;;Card set as default in Google Pay.;;
a_cards__lbl_gpay_settings_remove_success;;;Card removed from Google Pay!;;
